"cod_prov","nom_prov","cod_depto","nom_depto","cod_loc","cod_sit","cod_entidad","cod_bahra","tipo_bahra","nombre_bahra","lat_gd","long_gd","lat_gms","long_gms","fuente_ubicacion"
"30","ENTRE RIOS","098","URUGUAY","000","054","000","30098000054 ","ST ","ESTANCIA CENTELLA",-32.7578293907632,-58.4536988428785,"-32° 45m 28.186"" ","-58° 27m 13.316"" ","GPS-EDUCACION"
"30","ENTRE RIOS","098","URUGUAY","000","055","000","30098000055 ","ST ","ESTANCIA LA ESTRELLA",-32.472725395656,-59.0349573210207,"-32° 28m 21.811"" ","-59° 2m 5.846"" ","GPS-EDUCACION"
"30","ENTRE RIOS","098","URUGUAY","000","056","000","30098000056 ","ST ","ESTANCIA LA SILVIA",-32.11986266,-58.70650683,"-32° 7m 11.506"" ","-58° 42m 23.425"" ","GPS-EDUCACION"
"30","ENTRE RIOS","098","URUGUAY","000","062","000","30098000062 ","ST ","ISLA JUANICO",-32.9510796597517,-58.1200167191019,"-32° 57m 3.887"" ","-58° 7m 12.060"" ","APROXIMADA-EDUCACION"
"30","ENTRE RIOS","098","URUGUAY","000","082","000","30098000082 ","ST ","LAS ACHIRAS",-32.3053893,-58.35851754,"-32° 18m 19.401"" ","-58° 21m 30.663"" ","GPS-EDUCACION"
"30","ENTRE RIOS","098","URUGUAY","000","092","000","30098000092 ","ST ","LOS CEIBOS",-32.61841391,-58.42112859,"-32° 37m 6.290"" ","-58° 25m 16.063"" ","GPS-EDUCACION"
"30","ENTRE RIOS","098","URUGUAY","000","101","000","30098000101 ","ST ","PUEBLO NUEVO",-32.3837242126465,-58.8596496582031,"-32° 23m 1.407"" ","-58° 51m 34.739"" ","IGN"
"30","ENTRE RIOS","098","URUGUAY","000","105","000","30098000105 ","ST ","RINCON SANTA MARIA",-32.4085024254946,-58.4774334814191,"-32° 24m 30.609"" ","-58° 28m 38.761"" ","GPS-EDUCACION"
"30","ENTRE RIOS","098","URUGUAY","000","107","000","30098000107 ","ST ","SAN CIPRIANO",-32.341733,-58.354468,"-32° 20m 30.239"" ","-58° 21m 16.085"" ","GPS-EDUCACION"
"30","ENTRE RIOS","098","URUGUAY","000","114","000","30098000114 ","ST ","SANTA MARGARITA DEL GENA",-32.4912343885673,-58.6029126064069,"-32° 29m 28.444"" ","-58° 36m 10.485"" ","GPS-EDUCACION"
"30","ENTRE RIOS","098","URUGUAY","000","117","000","30098000117 ","ST ","TALITA",-32.5285099634224,-58.295789869509,"-32° 31m 42.636"" ","-58° 17m 44.844"" ","GPS-EDUCACION"
"30","ENTRE RIOS","098","URUGUAY","010","000","000","30098010000 ","LS ","BASAVILBASO",-32.3725729351065,-58.8785609437917,"-32° 22m 21.263"" ","-58° 52m 42.819"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","020","000","000","30098020000 ","LS ","CASEROS",-32.4642772562474,-58.4780718727049,"-32° 27m 51.398"" ","-58° 28m 41.059"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","030","000","000","30098030000 ","LS ","COLONIA ELIA",-32.6723717845853,-58.325119237234,"-32° 40m 20.538"" ","-58° 19m 30.429"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","040","000","000","30098040000 ","LS ","CONCEPCION DEL URUGUAY",-32.4853601673728,-58.2320517380782,"-32° 29m 7.297"" ","-58° 13m 55.386"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","060","000","000","30098060000 ","LS ","HERRERA",-32.434613979879,-58.6330137118779,"-32° 26m 4.610"" ","-58° 37m 58.849"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","070","000","000","30098070000 ","LS ","LAS MOSCAS",-32.0926666859344,-58.9575923552082,"-32° 5m 33.600"" ","-58° 57m 27.332"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","080","000","000","30098080000 ","LS ","LIBAROS",-32.2629479332194,-58.9066108120783,"-32° 15m 46.613"" ","-58° 54m 23.799"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","090","000","000","30098090000 ","LS ","1 DE MAYO",-32.2570116072535,-58.422728628517,"-32° 15m 25.242"" ","-58° 25m 21.823"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","100","000","000","30098100000 ","LS ","PRONUNCIAMIENTO",-32.3456507831337,-58.4438591145895,"-32° 20m 44.343"" ","-58° 26m 37.893"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","110","000","000","30098110000 ","LS ","ROCAMORA",-32.3459729612346,-58.9697454142681,"-32° 20m 45.503"" ","-58° 58m 11.083"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","120","000","000","30098120000 ","LS ","SANTA ANITA",-32.1762466320214,-58.7864822456477,"-32° 10m 34.488"" ","-58° 47m 11.336"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","130","000","000","30098130000 ","LS ","VILLA MANTERO",-32.3987091260597,-58.7440638984338,"-32° 23m 55.353"" ","-58° 44m 38.630"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","140","000","000","30098140000 ","LS ","VILLA SAN JUSTO",-32.446319897702,-58.4359138343848,"-32° 26m 46.752"" ","-58° 26m 9.290"" ","INDEC"
"30","ENTRE RIOS","098","URUGUAY","150","000","000","30098150000 ","LS ","VILLA SAN MARCIAL",-32.1800624013874,-58.9301272035017,"-32° 10m 48.225"" ","-58° 55m 48.458"" ","INDEC"
"30","ENTRE RIOS","105","VICTORIA","000","001","000","30105000001 ","ST ","ARROYO BARRANCOSO",-32.957337,-60.049086,"-32° 57m 26.413"" ","-60° 2m 56.710"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","003","000","30105000003 ","ST ","ARROYO PIAGGIO",-32.7062519420498,-60.6686764219096,"-32° 42m 22.507"" ","-60° 40m 7.235"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","004","000","30105000004 ","ST ","BOCA DE LAS PIEDRAS",-32.6166482331,-60.532244446,"-32° 36m 59.934"" ","-60° 31m 56.080"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","005","000","30105000005 ","ST ","CARRIZAL",-32.3634508014,-60.4023558104,"-32° 21m 48.423"" ","-60° 24m 8.481"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","000","000","30105000006 ","ST ","CHARIGUE",-32.9331069681438,-60.5907241451802,"-32° 55m 59.185"" ","-60° 35m 26.607"" ","INDEC"
"30","ENTRE RIOS","105","VICTORIA","000","009","000","30105000009 ","ST ","DISTRITO CHILCAS",-32.3122922193712,-60.3112586227876,"-32° 18m 44.252"" ","-60° 18m 40.531"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","010","000","30105000010 ","ST ","DISTRITO CORRALES",-32.5781067263886,-60.0301532056837,"-32° 34m 41.184"" ","-60° 1m 48.552"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","011","000","30105000011 ","ST ","DISTRITO HINOJAL",-32.3334310743,-60.1629894661,"-32° 20m .352"" ","-60° 9m 46.762"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","012","000","30105000012 ","ST ","DISTRITO QUEBRACHITOS",-32.4169560889014,-60.1241804098247,"-32° 25m 1.042"" ","-60° 7m 27.049"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","014","000","30105000014 ","ST ","ISLA EL PILLO",-32.770145,-60.111929,"-32° 46m 12.522"" ","-60° 6m 42.944"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","016","000","30105000016 ","ST ","LA INVERNADA",-32.89486877,-60.66446267,"-32° 53m 41.528"" ","-60° 39m 52.066"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","018","000","30105000018 ","ST ","LA TACUARA",-32.68938541,-60.00899482,"-32° 41m 21.787"" ","-60° 0m 32.381"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","000","000","30105000019 ","ST ","LAGUNA DEL PESCADO",-32.6900337710703,-60.011835871903,"-32° 41m 24.122"" ","-60° 0m 42.609"" ","INDEC"
"30","ENTRE RIOS","105","VICTORIA","000","020","000","30105000020 ","ST ","LAS CUATRO BOCAS",-33.10550189,-60.35726214,"-33° 6m 19.807"" ","-60° 21m 26.144"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","021","000","30105000021 ","ST ","LAS TRES ESQUINAS",-32.3626444547,-60.3453305072,"-32° 21m 45.520"" ","-60° 20m 43.190"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","022","000","30105000022 ","ST ","LOS CERROS",-32.8190304964,-59.8723889383,"-32° 49m 8.510"" ","-59° 52m 20.600"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","024","000","30105000024 ","ST ","MONTOYA",-32.6411401026,-59.8743775867,"-32° 38m 28.104"" ","-59° 52m 27.759"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","025","000","30105000025 ","ST ","PAJONAL",-32.3615979123,-60.2778769053,"-32° 21m 41.752"" ","-60° 16m 40.357"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","027","000","30105000027 ","ST ","PRIMERA SECCION DE ISLAS",-32.63996085,-60.61138083,"-32° 38m 23.859"" ","-60° 36m 40.971"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","031","000","30105000031 ","ST ","PUERTO ESQUINA",-32.79700502,-59.94941257,"-32° 47m 49.218"" ","-59° 56m 57.885"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","000","000","30105000036 ","ST ","RINCON DE NOGOYA",-32.7840822565326,-59.9066011827697,"-32° 47m 2.696"" ","-59° 54m 23.764"" ","INDEC"
"30","ENTRE RIOS","105","VICTORIA","000","037","000","30105000037 ","ST ","RINCON DEL DOLL",-32.362622704,-60.3453552544,"-32° 21m 45.442"" ","-60° 20m 43.279"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","039","000","30105000039 ","ST ","TERCERA SECCION DE ISLAS",-33.08788916,-60.22437704,"-33° 5m 16.401"" ","-60° 13m 27.757"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","000","042","000","30105000042 ","ST ","VILLA LIBERTAD",-32.5740819517,-59.8035183094,"-32° 34m 26.695"" ","-59° 48m 12.666"" ","GPS-EDUCACION"
"30","ENTRE RIOS","105","VICTORIA","010","000","000","30105010000 ","LS ","ANTELO",-32.5338102554011,-60.0356966118049,"-32° 32m 1.717"" ","-60° 2m 8.508"" ","INDEC"
"30","ENTRE RIOS","105","VICTORIA","040","000","000","30105040000 ","LS ","MOLINO DOLL",-32.3100409280054,-60.4202063551195,"-32° 18m 36.147"" ","-60° 25m 12.743"" ","INDEC"
"30","ENTRE RIOS","105","VICTORIA","060","000","000","30105060000 ","LS ","VICTORIA",-32.6205968368011,-60.1533126380173,"-32° 37m 14.149"" ","-60° 9m 11.925"" ","INDEC"
"30","ENTRE RIOS","113","VILLAGUAY","000","002","000","30113000002 ","ST ","ALDEA DIAZ",-31.7716796401021,-59.5709144930206,"-31° 46m 18.047"" ","-59° 34m 15.292"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","009","000","30113000009 ","ST ","CANTINA BONALDO",-31.72663255,-59.35054461,"-31° 43m 35.877"" ","-59° 21m 1.961"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","012","000","30113000012 ","ST ","COLONIA BERRO",-31.5983268753878,-58.5753855613902,"-31° 35m 53.977"" ","-58° 34m 31.388"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","014","000","30113000014 ","ST ","COLONIA CONDOR",-31.54863278,-58.55298909,"-31° 32m 55.078"" ","-58° 33m 10.761"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","015","000","30113000015 ","ST ","COLONIA DESPARRAMADOS",-31.78069373,-59.24215269,"-31° 46m 50.497"" ","-59° 14m 31.750"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","018","000","30113000018 ","ST ","COLONIA ESPINDOLA",-31.90346808,-58.80676881,"-31° 54m 12.485"" ","-58° 48m 24.368"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","019","000","30113000019 ","ST ","COLONIA LA BLANQUITA",-31.6204443832832,-58.7818120156869,"-31° 37m 13.600"" ","-58° 46m 54.523"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","020","000","30113000020 ","ST ","COLONIA LA CHUNGA",-31.46361631,-58.85882814,"-31° 27m 49.019"" ","-58° 51m 31.781"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","021","000","30113000021 ","ST ","COLONIA LA GERONIMA",-31.7911982425436,-58.8733043462443,"-31° 47m 28.314"" ","-58° 52m 23.896"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","022","000","30113000022 ","ST ","COLONIA LA MORA",-31.4394269815846,-58.6042900073384,"-31° 26m 21.937"" ","-58° 36m 15.444"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","024","000","30113000024 ","ST ","COLONIA LA ROSADA",-31.8581960980959,-58.9146715963637,"-31° 51m 29.506"" ","-58° 54m 52.818"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","025","000","30113000025 ","ST ","COLONIA LA SARITA",-31.6528697727939,-58.9723387055413,"-31° 39m 10.331"" ","-58° 58m 20.419"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","029","000","30113000029 ","ST ","COLONIA NUEVA ALEMANIA",-31.6093788146973,-58.8423080444336,"-31° 36m 33.764"" ","-58° 50m 32.309"" ","IGN"
"30","ENTRE RIOS","113","VILLAGUAY","000","030","000","30113000030 ","ST ","COLONIA NUEVA ITATI",-31.451146,-58.706144,"-31° 27m 4.126"" ","-58° 42m 22.118"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","031","000","30113000031 ","ST ","COLONIA OFICIAL 2",-31.84565415,-59.31644166,"-31° 50m 44.355"" ","-59° 18m 59.190"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","033","000","30113000033 ","ST ","COLONIA SAN GREGORIO",-31.5284566556342,-58.6716371791787,"-31° 31m 42.444"" ","-58° 40m 17.894"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","034","000","30113000034 ","ST ","COLONIA SAN JORGE",-31.8547097155399,-58.7400967697213,"-31° 51m 16.955"" ","-58° 44m 24.348"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","036","000","30113000036 ","ST ","COLONIA SAN VICENTE",-31.7992826717338,-58.7573826935953,"-31° 47m 57.418"" ","-58° 45m 26.578"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","041","000","30113000041 ","ST ","DISTRITO RAICES",-31.93312551,-59.14559618,"-31° 55m 59.252"" ","-59° 8m 44.146"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","043","000","30113000043 ","ST ","EL ACHIRAL",-31.3576866205018,-58.8055846908113,"-31° 21m 27.672"" ","-58° 48m 20.105"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","045","000","30113000045 ","ST ","EL CHAJARI",-31.5406983666704,-59.3419902527266,"-31° 32m 26.514"" ","-59° 20m 31.165"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","046","000","30113000046 ","ST ","EL CURUPI",-31.25193989,-58.83520869,"-31° 15m 6.984"" ","-58° 50m 6.751"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","048","000","30113000048 ","ST ","EL GUAYABO",-31.29401755,-58.90571994,"-31° 17m 38.463"" ","-58° 54m 20.592"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","050","000","30113000050 ","ST ","EL MALAGUEÑO",-31.7004547602565,-59.4641992162122,"-31° 42m 1.637"" ","-59° 27m 51.117"" ","APROXIMADA-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","051","000","30113000051 ","ST ","EL TIGRE",-31.7133757977349,-59.1806913425934,"-31° 42m 48.153"" ","-59° 10m 50.489"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","052","000","30113000052 ","ST ","EL TROPEZON",-31.9434432507,-59.4505647846,"-31° 56m 36.396"" ","-59° 27m 2.033"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","070","000","30113000070 ","ST ","LAGUNA LARGA",-31.4974850908068,-58.9393432548727,"-31° 29m 50.946"" ","-58° 56m 21.636"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","071","000","30113000071 ","ST ","LAS PAJITAS",-31.9202588130416,-59.3567094729,"-31° 55m 12.932"" ","-59° 21m 24.154"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","073","000","30113000073 ","ST ","LOS TASES",-31.5886675009181,-59.3128327875283,"-31° 35m 19.203"" ","-59° 18m 46.198"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","075","000","30113000075 ","ST ","LUCAS NORTE",-31.4301879137413,-58.9728511093194,"-31° 25m 48.676"" ","-58° 58m 22.264"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","076","000","30113000076 ","ST ","LUCAS SUD",-31.62835549,-58.89768899,"-31° 37m 42.080"" ","-58° 53m 51.680"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","000","000","30113000079 ","ST ","MOJONES NORTE",-31.5083237598534,-59.2008898465196,"-31° 30m 29.966"" ","-59° 12m 3.203"" ","INDEC"
"30","ENTRE RIOS","113","VILLAGUAY","000","080","000","30113000080 ","ST ","MOJONES SUR",-31.6658046698069,-59.3086696242862,"-31° 39m 56.897"" ","-59° 18m 31.211"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","085","000","30113000085 ","ST ","PASO BLANCO",-31.4998436476848,-59.1183232310668,"-31° 29m 59.437"" ","-59° 7m 5.964"" ","APROXIMADA-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","091","000","30113000091 ","ST ","RAICES OESTE",-31.84670952,-59.5767705,"-31° 50m 48.154"" ","-59° 34m 36.374"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","093","000","30113000093 ","ST ","RINCON DEL VILLAGUAY",-31.723497,-58.872651,"-31° 43m 24.589"" ","-58° 52m 21.544"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","095","000","30113000095 ","ST ","RINCON LUCAS SUD",-31.6520732012502,-59.1062336301612,"-31° 39m 7.464"" ","-59° 6m 22.441"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","102","000","30113000102 ","ST ","VILLAGUAY ESTE",-31.89148531,-58.9887924,"-31° 53m 29.347"" ","-58° 59m 19.653"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","000","107","000","30113000107 ","ST ","ZENON ROCA",-31.5477615087557,-58.7719618545697,"-31° 32m 51.941"" ","-58° 46m 19.063"" ","GPS-EDUCACION"
"30","ENTRE RIOS","113","VILLAGUAY","010","000","000","30113010000 ","LS ","ESTACION RAICES",-31.908248192653,-59.2606926522048,"-31° 54m 29.693"" ","-59° 15m 38.494"" ","INDEC"
"30","ENTRE RIOS","113","VILLAGUAY","020","000","000","30113020000 ","LS ","INGENIERO MIGUEL SAJAROFF",-31.9569336301554,-58.8491174614017,"-31° 57m 24.961"" ","-58° 50m 56.823"" ","INDEC"
"30","ENTRE RIOS","113","VILLAGUAY","030","000","000","30113030000 ","LS ","JUBILEO",-31.7336733349136,-58.634038044354,"-31° 44m 1.224"" ","-58° 38m 2.537"" ","INDEC"
"30","ENTRE RIOS","113","VILLAGUAY","050","000","000","30113050000 ","LS ","PASO DE LA LAGUNA",-31.8057649065599,-59.1651613714524,"-31° 48m 20.754"" ","-59° 9m 54.581"" ","INDEC"
"30","ENTRE RIOS","113","VILLAGUAY","060","000","000","30113060000 ","LS ","VILLA CLARA",-31.8301004555882,-58.8233903183527,"-31° 49m 48.362"" ","-58° 49m 24.205"" ","INDEC"
"30","ENTRE RIOS","113","VILLAGUAY","070","000","000","30113070000 ","LS ","VILLA DOMINGUEZ",-31.9870146859479,-58.9634179145279,"-31° 59m 13.253"" ","-58° 57m 48.304"" ","INDEC"
"30","ENTRE RIOS","113","VILLAGUAY","080","000","000","30113080000 ","LS ","VILLAGUAY",-31.8654413738655,-59.0290628351274,"-31° 51m 55.589"" ","-59° 1m 44.626"" ","INDEC"
"34","FORMOSA","007","BERMEJO","000","002","000","34007000002 ","ST ","AHI VEREMOS",-23.7557830810547,-61.1706390380859,"-23° 45m 20.819"" ","-61° 10m 14.301"" ","IGN"
"34","FORMOSA","007","BERMEJO","000","003","000","34007000003 ","ST ","AIBAL EL SILENCIO",-24.39266333,-61.69829968,"-24° 23m 33.588"" ","-61° 41m 53.879"" ","GPS-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","005","000","34007000005 ","ST ","ALTO ALEGRE",-23.9867533,-60.8231372,"-23° 59m 12.312"" ","-60° 49m 23.294"" ","GPS-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","009","000","34007000009 ","ST ","BAJO HONDO",-24.0339571,-60.7654318,"-24° 2m 2.246"" ","-60° 45m 55.554"" ","GPS-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","010","000","34007000010 ","ST ","BAJO VERDE",-23.9354667663574,-60.6079483032227,"-23° 56m 7.680"" ","-60° 36m 28.614"" ","IGN"
"34","FORMOSA","007","BERMEJO","000","015","000","34007000015 ","ST ","CAMPO AZUL",-23.4435138702337,-61.8256530760978,"-23° 26m 36.650"" ","-61° 49m 32.351"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","017","000","34007000017 ","ST ","CAMPO DEL MEDIO",-24.323335647583,-61.5233535766602,"-24° 19m 24.008"" ","-61° 31m 24.073"" ","IGN"
"34","FORMOSA","007","BERMEJO","000","024","000","34007000024 ","ST ","CORRALITO",-24.2184696197232,-61.006340026639,"-24° 13m 6.491"" ","-61° 0m 22.824"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","030","000","34007000030 ","ST ","EL AIBALITO",-24.1175632476483,-60.9223556516219,"-24° 7m 3.228"" ","-60° 55m 20.480"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","031","000","34007000031 ","ST ","EL ALAMBRADO",-23.2685966491618,-61.6930313109477,"-23° 16m 6.948"" ","-61° 41m 34.913"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","035","000","34007000035 ","ST ","EL AZOTADO",-24.2330279359732,-61.7672743594573,"-24° 13m 58.901"" ","-61° 46m 2.188"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","036","000","34007000036 ","ST ","EL BAJO",-23.8608345,-61.05229676,"-23° 51m 39.004"" ","-61° 3m 8.268"" ","GPS-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","037","000","34007000037 ","ST ","EL BORDO SANTO",-24.269214630127,-61.7641754150391,"-24° 16m 9.173"" ","-61° 45m 51.031"" ","IGN"
"34","FORMOSA","007","BERMEJO","000","038","000","34007000038 ","ST ","EL BRAGADO",-24.0408115386963,-61.701976776123,"-24° 2m 26.922"" ","-61° 42m 7.116"" ","IGN"
"34","FORMOSA","007","BERMEJO","000","041","000","34007000041 ","ST ","EL CAJON",-23.606107,-61.222148,"-23° 36m 21.985"" ","-61° 13m 19.733"" ","GPS-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","042","000","34007000042 ","ST ","EL CASTOR",-24.6335430145086,-61.2239875791693,"-24° 38m .755"" ","-61° 13m 26.355"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","043","000","34007000043 ","ST ","EL CAVADO",-23.5924758911133,-61.4849853515625,"-23° 35m 32.913"" ","-61° 29m 5.947"" ","IGN"
"34","FORMOSA","007","BERMEJO","000","045","000","34007000045 ","ST ","EL CHAÑARAL",-23.55716016,-61.54133564,"-23° 33m 25.777"" ","-61° 32m 28.808"" ","GPS-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","049","000","34007000049 ","ST ","EL CHURCAL",-23.43689251,-61.59104602,"-23° 26m 12.813"" ","-61° 35m 27.766"" ","GPS-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","050","000","34007000050 ","ST ","EL CHURCALITO",-24.07432401,-60.85246415,"-24° 4m 27.566"" ","-60° 51m 8.871"" ","GPS-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","051","000","34007000051 ","ST ","EL COLETO",-24.2148188802608,-60.6959325015235,"-24° 12m 53.348"" ","-60° 41m 45.357"" ","GPS-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","052","000","34007000052 ","ST ","EL COLORADO",-24.0377998351914,-61.40520858751,"-24° 2m 16.079"" ","-61° 24m 18.751"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","053","000","34007000053 ","ST ","EL CORRALITO",-23.8176345825195,-61.8368873596191,"-23° 49m 3.484"" ","-61° 50m 12.794"" ","IGN"
"34","FORMOSA","007","BERMEJO","000","055","000","34007000055 ","ST ","EL CUCHILLO",-24.0253486633119,-61.261669158774,"-24° 1m 31.255"" ","-61° 15m 42.009"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","056","000","34007000056 ","ST ","EL DESPUNTE",-23.6516590118408,-61.4138793945313,"-23° 39m 5.972"" ","-61° 24m 49.966"" ","IGN"
"34","FORMOSA","007","BERMEJO","000","058","000","34007000058 ","ST ","EL ESCONDIDO",-24.2592887878136,-60.9933891294186,"-24° 15m 33.440"" ","-60° 59m 36.201"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","059","000","34007000059 ","ST ","EL LECHERON",-23.5029697418213,-61.5476722717285,"-23° 30m 10.691"" ","-61° 32m 51.620"" ","IGN"
"34","FORMOSA","007","BERMEJO","000","060","000","34007000060 ","ST ","EL LINDERO",-23.7313199999672,-61.3363599997116,"-23° 43m 52.752"" ","-61° 20m 10.896"" ","GPS-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","065","000","34007000065 ","ST ","EL NARANJO",-24.5749206542856,-61.4596519468887,"-24° 34m 29.714"" ","-61° 27m 34.747"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","068","000","34007000068 ","ST ","EL PALO SANTO",-23.8613719940186,-60.9722785949707,"-23° 51m 40.939"" ","-60° 58m 20.203"" ","IGN"
"34","FORMOSA","007","BERMEJO","000","070","000","34007000070 ","ST ","EL PARAGUAYO MUERTO",-24.114086151066,-60.5513801571474,"-24° 6m 50.710"" ","-60° 33m 4.969"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","071","000","34007000071 ","ST ","EL PARAISO",-24.048061007605,-60.5771770862979,"-24° 2m 53.020"" ","-60° 34m 37.838"" ","APROXIMADA-EDUCACION"
"34","FORMOSA","007","BERMEJO","000","078","000","34007000078 ","ST ","EL QUEMADO",-23.99989698,-60.9855603,"-23° 59m 59.629"" ","-60° 59m 8.017"" ","GPS-EDUCACION"
